Program	Message	Time	Details
PAC-MAN Championship Edition DX+	key down	568842	Left
PAC-MAN Championship Edition DX+	key up	569091	Left
PAC-MAN Championship Edition DX+	key down	573740	Left
PAC-MAN Championship Edition DX+	key down	574021	Up
PAC-MAN Championship Edition DX+	key up	574036	Left
PAC-MAN Championship Edition DX+	key down	574848	Right
PAC-MAN Championship Edition DX+	key up	574879	Up
PAC-MAN Championship Edition DX+	key up	577156	Right
PAC-MAN Championship Edition DX+	key down	577172	Left
PAC-MAN Championship Edition DX+	key up	578701	Left
PAC-MAN Championship Edition DX+	key down	586766	Return
PAC-MAN Championship Edition DX+	key up	586906	Return
PAC-MAN Championship Edition DX+	key down	593459	Return
PAC-MAN Championship Edition DX+	key up	593552	Return
PAC-MAN Championship Edition DX+	key down	596438	Back
PAC-MAN Championship Edition DX+	key up	596547	Back
PAC-MAN Championship Edition DX+	key down	600713	Down
PAC-MAN Championship Edition DX+	key up	600869	Down
PAC-MAN Championship Edition DX+	key down	601149	Down
PAC-MAN Championship Edition DX+	key up	601259	Down
PAC-MAN Championship Edition DX+	key down	601773	Right
PAC-MAN Championship Edition DX+	key up	601883	Right
PAC-MAN Championship Edition DX+	key down	601992	Right
PAC-MAN Championship Edition DX+	key up	602070	Right
PAC-MAN Championship Edition DX+	key down	602148	Right
PAC-MAN Championship Edition DX+	key up	602241	Right
PAC-MAN Championship Edition DX+	key down	602366	Right
PAC-MAN Championship Edition DX+	key up	602460	Right
PAC-MAN Championship Edition DX+	key down	602756	Down
PAC-MAN Championship Edition DX+	key up	602865	Down
PAC-MAN Championship Edition DX+	key down	603489	Right
PAC-MAN Championship Edition DX+	key up	603661	Right
PAC-MAN Championship Edition DX+	key down	604691	Back
PAC-MAN Championship Edition DX+	key up	604800	Back
PAC-MAN Championship Edition DX+	key down	606968	Return
PAC-MAN Championship Edition DX+	key up	607109	Return
PAC-MAN Championship Edition DX+	key down	611196	Return
PAC-MAN Championship Edition DX+	key up	611321	Return
PAC-MAN Championship Edition DX+	key down	615751	K
PAC-MAN Championship Edition DX+	key up	615829	K
PAC-MAN Championship Edition DX+	key down	616781	Return
PAC-MAN Championship Edition DX+	key up	616952	Return
PAC-MAN Championship Edition DX+	key down	618216	Left
PAC-MAN Championship Edition DX+	key up	619386	Left
PAC-MAN Championship Edition DX+	key down	620930	Left
PAC-MAN Championship Edition DX+	key up	621320	Left
PAC-MAN Championship Edition DX+	key down	621320	Up
PAC-MAN Championship Edition DX+	key down	622865	Right
PAC-MAN Championship Edition DX+	key up	622880	Up
PAC-MAN Championship Edition DX+	key down	623847	Down
PAC-MAN Championship Edition DX+	key up	623863	Right
PAC-MAN Championship Edition DX+	key down	625220	Left
PAC-MAN Championship Edition DX+	key up	625236	Down
PAC-MAN Championship Edition DX+	key down	626203	Down
PAC-MAN Championship Edition DX+	key up	626250	Left
PAC-MAN Championship Edition DX+	key up	627326	Down
PAC-MAN Championship Edition DX+	key down	627451	Left
PAC-MAN Championship Edition DX+	key up	628169	Left
PAC-MAN Championship Edition DX+	key down	628309	Right
PAC-MAN Championship Edition DX+	key up	628652	Right
PAC-MAN Championship Edition DX+	key down	628715	Left
PAC-MAN Championship Edition DX+	key down	629089	Down
PAC-MAN Championship Edition DX+	key up	629105	Left
PAC-MAN Championship Edition DX+	key up	629370	Down
PAC-MAN Championship Edition DX+	key down	629401	Right
PAC-MAN Championship Edition DX+	key down	629698	Up
PAC-MAN Championship Edition DX+	key up	629713	Right
PAC-MAN Championship Edition DX+	key down	629978	Right
PAC-MAN Championship Edition DX+	key up	629994	Up
PAC-MAN Championship Edition DX+	key down	631554	Up
PAC-MAN Championship Edition DX+	key up	631601	Right
PAC-MAN Championship Edition DX+	key up	632334	Up
PAC-MAN Championship Edition DX+	key down	632802	Left
PAC-MAN Championship Edition DX+	key up	633114	Left
PAC-MAN Championship Edition DX+	key down	634097	Down
PAC-MAN Championship Edition DX+	key up	634580	Down
PAC-MAN Championship Edition DX+	key down	634658	Left
PAC-MAN Championship Edition DX+	key up	635906	Left
PAC-MAN Championship Edition DX+	key down	635953	Up
PAC-MAN Championship Edition DX+	key down	636250	Right
PAC-MAN Championship Edition DX+	key up	636265	Up
PAC-MAN Championship Edition DX+	key down	636796	Down
PAC-MAN Championship Edition DX+	key up	636796	Right
PAC-MAN Championship Edition DX+	key down	637186	Right
PAC-MAN Championship Edition DX+	key up	637201	Down
PAC-MAN Championship Edition DX+	key down	637794	Up
PAC-MAN Championship Edition DX+	key up	637810	Right
PAC-MAN Championship Edition DX+	key down	639401	Right
PAC-MAN Championship Edition DX+	key up	639416	Up
PAC-MAN Championship Edition DX+	key down	641273	Down
PAC-MAN Championship Edition DX+	key up	641273	Right
PAC-MAN Championship Edition DX+	key down	642490	Left
PAC-MAN Championship Edition DX+	key up	642490	Down
PAC-MAN Championship Edition DX+	key down	645017	Up
PAC-MAN Championship Edition DX+	key up	645032	Left
PAC-MAN Championship Edition DX+	key down	645641	Left
PAC-MAN Championship Edition DX+	key up	645672	Up
PAC-MAN Championship Edition DX+	key down	647544	Up
PAC-MAN Championship Edition DX+	key up	647606	Left
PAC-MAN Championship Edition DX+	key down	648184	Left
PAC-MAN Championship Edition DX+	key up	648199	Up
PAC-MAN Championship Edition DX+	key down	649229	Up
PAC-MAN Championship Edition DX+	key up	649322	Left
PAC-MAN Championship Edition DX+	key down	650321	Left
PAC-MAN Championship Edition DX+	key up	650430	Up
PAC-MAN Championship Edition DX+	key down	651350	Up
PAC-MAN Championship Edition DX+	key up	651366	Left
PAC-MAN Championship Edition DX+	key down	652380	Right
PAC-MAN Championship Edition DX+	key up	652411	Up
PAC-MAN Championship Edition DX+	key up	652864	Right
PAC-MAN Championship Edition DX+	key down	652879	Up
PAC-MAN Championship Edition DX+	key down	653316	Right
PAC-MAN Championship Edition DX+	key up	653332	Up
PAC-MAN Championship Edition DX+	key down	654673	Down
PAC-MAN Championship Edition DX+	key up	654736	Right
PAC-MAN Championship Edition DX+	key down	655765	Left
PAC-MAN Championship Edition DX+	key up	655953	Down
PAC-MAN Championship Edition DX+	key down	656920	Up
PAC-MAN Championship Edition DX+	key up	656951	Left
PAC-MAN Championship Edition DX+	key down	659213	Left
PAC-MAN Championship Edition DX+	key up	659229	Up
PAC-MAN Championship Edition DX+	key down	660274	Down
PAC-MAN Championship Edition DX+	key up	660336	Left
PAC-MAN Championship Edition DX+	key down	661553	Right
PAC-MAN Championship Edition DX+	key up	661600	Down
PAC-MAN Championship Edition DX+	key down	662177	Up
PAC-MAN Championship Edition DX+	key up	662177	Right
PAC-MAN Championship Edition DX+	key down	662536	Right
PAC-MAN Championship Edition DX+	key up	662567	Up
PAC-MAN Championship Edition DX+	key down	662661	Up
PAC-MAN Championship Edition DX+	key up	662676	Right
PAC-MAN Championship Edition DX+	key down	663690	Right
PAC-MAN Championship Edition DX+	key up	663753	Up
PAC-MAN Championship Edition DX+	key down	664314	Down
PAC-MAN Championship Edition DX+	key up	664345	Right
PAC-MAN Championship Edition DX+	key down	664689	Right
PAC-MAN Championship Edition DX+	key up	664704	Down
PAC-MAN Championship Edition DX+	key down	665281	Down
PAC-MAN Championship Edition DX+	key up	665359	Right
PAC-MAN Championship Edition DX+	key down	665921	Left
PAC-MAN Championship Edition DX+	key up	665937	Down
PAC-MAN Championship Edition DX+	key up	666389	Left
PAC-MAN Championship Edition DX+	key down	666498	Right
PAC-MAN Championship Edition DX+	key down	666951	Down
PAC-MAN Championship Edition DX+	key up	667060	Right
PAC-MAN Championship Edition DX+	key down	667341	Left
PAC-MAN Championship Edition DX+	key up	667356	Down
PAC-MAN Championship Edition DX+	key down	670570	Up
PAC-MAN Championship Edition DX+	key up	670585	Left
PAC-MAN Championship Edition DX+	key up	670897	Up
PAC-MAN Championship Edition DX+	key down	670975	Left
PAC-MAN Championship Edition DX+	key up	671194	Left
PAC-MAN Championship Edition DX+	key down	671631	Up
PAC-MAN Championship Edition DX+	key up	671802	Up
PAC-MAN Championship Edition DX+	key down	672223	Right
PAC-MAN Championship Edition DX+	key up	672395	Right
PAC-MAN Championship Edition DX+	key down	672832	Up
PAC-MAN Championship Edition DX+	key up	673019	Up
PAC-MAN Championship Edition DX+	key down	673284	Right
PAC-MAN Championship Edition DX+	key up	673456	Right
PAC-MAN Championship Edition DX+	key down	673971	Down
PAC-MAN Championship Edition DX+	key up	674189	Down
PAC-MAN Championship Edition DX+	key down	675063	Right
PAC-MAN Championship Edition DX+	key up	675281	Right
PAC-MAN Championship Edition DX+	key down	676794	Up
PAC-MAN Championship Edition DX+	key up	676966	Up
PAC-MAN Championship Edition DX+	key down	677106	Right
PAC-MAN Championship Edition DX+	key up	677325	Right
PAC-MAN Championship Edition DX+	key down	677449	Up
PAC-MAN Championship Edition DX+	key up	677683	Up
PAC-MAN Championship Edition DX+	key down	678011	Left
PAC-MAN Championship Edition DX+	key up	678307	Left
PAC-MAN Championship Edition DX+	key down	678916	Up
PAC-MAN Championship Edition DX+	key up	679103	Up
PAC-MAN Championship Edition DX+	key down	679321	Left
PAC-MAN Championship Edition DX+	key up	679633	Left
PAC-MAN Championship Edition DX+	key down	679696	Down
PAC-MAN Championship Edition DX+	key up	679992	Down
PAC-MAN Championship Edition DX+	key down	680039	Left
PAC-MAN Championship Edition DX+	key up	680335	Left
PAC-MAN Championship Edition DX+	key down	680476	Down
PAC-MAN Championship Edition DX+	key up	680913	Down
PAC-MAN Championship Edition DX+	key down	681349	Left
PAC-MAN Championship Edition DX+	key up	681693	Left
PAC-MAN Championship Edition DX+	key down	682831	Down
PAC-MAN Championship Edition DX+	key up	683143	Down
PAC-MAN Championship Edition DX+	key down	683346	Right
PAC-MAN Championship Edition DX+	key up	683814	Right
PAC-MAN Championship Edition DX+	key down	684469	Up
PAC-MAN Championship Edition DX+	key up	684657	Up
PAC-MAN Championship Edition DX+	key down	684735	Right
PAC-MAN Championship Edition DX+	key up	685218	Right
PAC-MAN Championship Edition DX+	key down	686092	Up
PAC-MAN Championship Edition DX+	key up	686310	Up
PAC-MAN Championship Edition DX+	key down	687309	Right
PAC-MAN Championship Edition DX+	key up	687590	Right
PAC-MAN Championship Edition DX+	key down	688994	Up
PAC-MAN Championship Edition DX+	key up	689181	Up
PAC-MAN Championship Edition DX+	key down	689368	Left
PAC-MAN Championship Edition DX+	key up	689602	Left
PAC-MAN Championship Edition DX+	key down	690554	Down
PAC-MAN Championship Edition DX+	key up	690756	Down
PAC-MAN Championship Edition DX+	key down	690834	Left
PAC-MAN Championship Edition DX+	key up	691209	Left
PAC-MAN Championship Edition DX+	key down	693096	Down
PAC-MAN Championship Edition DX+	key up	693362	Down
PAC-MAN Championship Edition DX+	key down	694313	Right
PAC-MAN Championship Edition DX+	key up	694641	Right
PAC-MAN Championship Edition DX+	key down	697215	Up
PAC-MAN Championship Edition DX+	key up	697418	Up
PAC-MAN Championship Edition DX+	key down	698432	Left
PAC-MAN Championship Edition DX+	key up	698666	Left
PAC-MAN Championship Edition DX+	key down	700288	Right
PAC-MAN Championship Edition DX+	key up	700522	Right
PAC-MAN Championship Edition DX+	key down	700600	Down
PAC-MAN Championship Edition DX+	key up	700990	Down
PAC-MAN Championship Edition DX+	key down	701411	Right
PAC-MAN Championship Edition DX+	key up	701770	Right
PAC-MAN Championship Edition DX+	key down	701832	Down
PAC-MAN Championship Edition DX+	key up	702254	Down
PAC-MAN Championship Edition DX+	key down	702644	Left
PAC-MAN Championship Edition DX+	key up	702987	Left
PAC-MAN Championship Edition DX+	key down	703798	Up
PAC-MAN Championship Edition DX+	key up	704001	Up
PAC-MAN Championship Edition DX+	key down	705186	Right
PAC-MAN Championship Edition DX+	key up	705483	Right
PAC-MAN Championship Edition DX+	key down	705810	Left
PAC-MAN Championship Edition DX+	key up	706294	Left
PAC-MAN Championship Edition DX+	key down	706559	Down
PAC-MAN Championship Edition DX+	key up	706762	Down
PAC-MAN Championship Edition DX+	key down	707604	Right
PAC-MAN Championship Edition DX+	key up	708026	Right
PAC-MAN Championship Edition DX+	key down	708228	Up
PAC-MAN Championship Edition DX+	key up	708447	Up
PAC-MAN Championship Edition DX+	key down	709383	Right
PAC-MAN Championship Edition DX+	key up	709773	Right
PAC-MAN Championship Edition DX+	key down	709820	Left
PAC-MAN Championship Edition DX+	key up	710054	Left
PAC-MAN Championship Edition DX+	key down	710132	Down
PAC-MAN Championship Edition DX+	key up	710428	Down
PAC-MAN Championship Edition DX+	key down	710444	Right
PAC-MAN Championship Edition DX+	key up	710927	Right
PAC-MAN Championship Edition DX+	key down	711192	Down
PAC-MAN Championship Edition DX+	key up	712113	Down
PAC-MAN Championship Edition DX+	key down	713969	Right
PAC-MAN Championship Edition DX+	key up	714344	Right
PAC-MAN Championship Edition DX+	key down	715373	Up
PAC-MAN Championship Edition DX+	key up	715810	Up
PAC-MAN Championship Edition DX+	key down	717807	Left
PAC-MAN Championship Edition DX+	key up	718400	Left
PAC-MAN Championship Edition DX+	key down	719071	Down
PAC-MAN Championship Edition DX+	key up	719289	Down
PAC-MAN Championship Edition DX+	key down	719819	Left
PAC-MAN Championship Edition DX+	key up	720100	Left
PAC-MAN Championship Edition DX+	key down	720490	Up
PAC-MAN Championship Edition DX+	key up	720677	Up
PAC-MAN Championship Edition DX+	key down	721411	Right
PAC-MAN Championship Edition DX+	key up	721629	Right
PAC-MAN Championship Edition DX+	key down	722206	Up
PAC-MAN Championship Edition DX+	key up	722378	Up
PAC-MAN Championship Edition DX+	key down	723423	Left
PAC-MAN Championship Edition DX+	key up	723517	Left
PAC-MAN Championship Edition DX+	key down	724031	Up
PAC-MAN Championship Edition DX+	key up	724250	Up
PAC-MAN Championship Edition DX+	key down	724671	Right
PAC-MAN Championship Edition DX+	key up	724936	Right
PAC-MAN Championship Edition DX+	key down	725529	Down
PAC-MAN Championship Edition DX+	key up	725794	Down
PAC-MAN Championship Edition DX+	key down	726184	Left
PAC-MAN Championship Edition DX+	key up	726574	Left
PAC-MAN Championship Edition DX+	key down	727073	Up
PAC-MAN Championship Edition DX+	key up	727245	Up
PAC-MAN Championship Edition DX+	key down	727417	Left
PAC-MAN Championship Edition DX+	key up	727573	Left
PAC-MAN Championship Edition DX+	key down	727697	Up
PAC-MAN Championship Edition DX+	key up	727822	Up
PAC-MAN Championship Edition DX+	key down	727947	Left
PAC-MAN Championship Edition DX+	key up	728165	Left
PAC-MAN Championship Edition DX+	key down	729070	Up
PAC-MAN Championship Edition DX+	key up	729211	Up
PAC-MAN Championship Edition DX+	key down	729320	Left
PAC-MAN Championship Edition DX+	key up	729616	Left
PAC-MAN Championship Edition DX+	key down	730334	Up
PAC-MAN Championship Edition DX+	key up	730505	Up
PAC-MAN Championship Edition DX+	key down	731519	Right
PAC-MAN Championship Edition DX+	key up	731878	Right
PAC-MAN Championship Edition DX+	key down	732346	Up
PAC-MAN Championship Edition DX+	key up	732502	Up
PAC-MAN Championship Edition DX+	key down	732643	Left
PAC-MAN Championship Edition DX+	key up	732970	Left
PAC-MAN Championship Edition DX+	key down	733033	Up
PAC-MAN Championship Edition DX+	key up	733173	Up
PAC-MAN Championship Edition DX+	key down	733563	Left
PAC-MAN Championship Edition DX+	key up	733922	Left
PAC-MAN Championship Edition DX+	key down	733984	Up
PAC-MAN Championship Edition DX+	key up	734234	Up
PAC-MAN Championship Edition DX+	key down	734296	Right
PAC-MAN Championship Edition DX+	key up	734936	Right
PAC-MAN Championship Edition DX+	key down	735092	Down
PAC-MAN Championship Edition DX+	key up	735716	Down
PAC-MAN Championship Edition DX+	key down	735794	Left
PAC-MAN Championship Edition DX+	key up	736371	Left
PAC-MAN Championship Edition DX+	key down	736636	Down
PAC-MAN Championship Edition DX+	key up	736870	Down
PAC-MAN Championship Edition DX+	key down	736948	Left
PAC-MAN Championship Edition DX+	key up	737525	Left
PAC-MAN Championship Edition DX+	key down	739007	Down
PAC-MAN Championship Edition DX+	key up	739304	Down
PAC-MAN Championship Edition DX+	key down	739382	Right
PAC-MAN Championship Edition DX+	key up	739912	Right
PAC-MAN Championship Edition DX+	key down	740505	Up
PAC-MAN Championship Edition DX+	key up	740708	Up
PAC-MAN Championship Edition DX+	key down	741020	Right
PAC-MAN Championship Edition DX+	key up	741301	Right
PAC-MAN Championship Edition DX+	key down	741425	Up
PAC-MAN Championship Edition DX+	key up	741457	Up
PAC-MAN Championship Edition DX+	key down	741940	Up
